id,title,overview,release_date,popularity,vote_average,vote_count,release_year,release_month,release_day,weighted_rating
438146,Birds of Passage,"During the marijuana bonanza, a violent decade that saw the origins of drug trafficking in Colombia, Rapayet and his indigenous family get involved in a war to control the business that ends up destroying their lives and their culture.",2018-08-02,1.1951,7.302,300,2018,8,2,7.381595885603855
420809,Maleficent: Mistress of Evil,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",2019-10-16,8.8192,7.302,6250,2019,10,16,7.329617230325
9502,Kung Fu Panda,"When the Valley of Peace is threatened, lazy Po the panda discovers his destiny as the ""chosen one"" and trains to become a kung fu hero, but transforming the unsleek slacker into a brave warrior won't be easy. It's up to Master Shifu and the Furious Five -- Tigress, Crane, Mantis, Viper and Monkey -- to give it a try.",2008-06-04,11.2617,7.302,12011,2008,6,4,7.318919330843094
87,Indiana Jones and the Temple of Doom,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",1984-05-23,7.6333,7.302,9620,1984,5,23,7.322160497271908
80184,The Hidden Face,A Spanish orchestra conductor deals with the mysterious disappearance of his girlfriend.,2011-09-16,3.0954,7.3,1069,2011,9,16,7.365478415533978
45612,Source Code,"When decorated soldier Captain Colter Stevens wakes up in the body of an unknown man, he discovers he's part of a mission to find the bomber of a Chicago commuter train.",2011-03-30,5.3321,7.301,8618,2011,3,30,7.323169511038077
14551,Winchester '73,"Lin McAdam rides into town on the trail of Dutch Henry Brown, only to find himself in a shooting competition against him. McAdam wins the prize, a one-in-a-thousand Winchester rifle, but Dutch steals it and leaves town. McAdam follows, intent on settling his old quarrel, while the rifle keeps changing hands and touching a number of lives.",1950-07-12,0.9861,7.3,372,1950,7,12,7.379593345970382
11886,Robin Hood,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",1973-11-08,4.4484,7.301,4467,1973,11,8,7.3357270020125664
57212,War Horse,"On the brink of the First World War, Albert's beloved horse Joey is sold to the Cavalry by his father. Against the backdrop of the Great War, Joey begins an odyssey full of danger, joy, and sorrow, and he transforms everyone he meets along the way. Meanwhile, Albert, unable to forget his equine friend, searches the battlefields of France to find Joey and bring him home.",2011-12-25,2.8494,7.3,3491,2011,12,25,7.34051303749731
23550,His Secret Life,"When Antonia's husband Massimo is killed in a car accident, she accidentally discovers that he has been having a same-sex affair with a produce wholesaler named Michele.",2001-03-16,0.6847,7.3,574,2001,3,16,7.37491321904799
11502,Knife in the Water,"On their way to an afternoon on the lake, husband and wife Andrzej and Krystyna nearly run over a young hitchhiker. Inviting the young man onto the boat with them, Andrzej begins to subtly torment him; the hitchhiker responds by making overtures toward Krystyna. When the hitchhiker is accidentally knocked overboard, the husband's panic results in unexpected consequences.",1962-03-09,1.0413,7.3,443,1962,3,9,7.377883135432319
866398,The Beekeeper,One man's campaign for vengeance takes on national stakes after he is revealed to be a former operative of a powerful and clandestine organization known as Beekeepers.,2024-01-08,14.3358,7.3,3682,2024,1,8,7.339330463625394
603661,The Hating Game,"Resolving to achieve professional success without compromising her ethics, Lucy embarks on a ruthless game of one-upmanship against cold and efficient nemesis Joshua, a rivalry that is complicated by her growing attraction to him.",2021-12-09,4.2667,7.299,1122,2021,12,9,7.364325526510651
65229,Tomboy,"A French family moves to a new neighborhood with during the summer holidays. The story follows a 10-year-old gender non-conforming child, Laure, who experiments with their gender presentation, adopting the name Mikäel.",2011-04-20,1.0156,7.299,713,2011,4,20,7.371800499389775
13932,Jack-Jack Attack,"The Parrs' baby Jack-Jack is thought to be normal, not having any super-powers like his parents or siblings. But when an outsider is hired to watch him, Jack-Jack shows his true potential.",2005-03-15,0.7511,7.3,948,2005,3,15,7.367558270716527
11647,Infernal Affairs II,"In this prequel to the original, a bloody power struggle among the Triads coincides with the 1997 handover of Hong Kong, setting up the events of the first film.",2003-10-01,1.8044,7.299,436,2003,10,1,7.377916247499994
922,Dead Man,"William Blake, an accountant turned fugitive, is on the run. During his travels, he meets a Native American man called Nobody, who guides him on a journey to the spiritual world.",1995-12-23,1.9739,7.299,1626,1995,12,23,7.356988435845853
809,Shrek 2,"Shrek, Fiona, and Donkey set off to Far, Far Away to meet Fiona's mother and father, the Queen and King. But not everyone is happily ever after. Shrek and the King find it difficult to get along, and there's tension in the marriage. The Fairy Godmother discovers that Fiona has married Shrek instead of her son Prince Charming and plots to destroy their marriage.",2004-05-19,13.7713,7.299,12784,2004,5,19,7.315632050246569
49538,X-Men: First Class,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",2011-06-01,0.4805,7.298,13035,2011,6,1,7.314549433871908
754609,Mrs. Harris Goes to Paris,A 1950s London cleaning lady falls in love with an haute couture dress by Christian Dior and decides to gamble everything for the sake of this folly.,2022-07-15,2.0662,7.303,456,2022,7,15,7.377990305207801
408220,Justice League Dark,"When innocent civilians begin committing unthinkable crimes across Metropolis, Gotham City and beyond, Batman must call upon mystical counterparts to eradicate this demonic threat to the planet; enter Justice League Dark. This team of Dark Arts specialists must unravel the mystery of Earth's supernatural plague and contend with the rising, powerful villainous forces behind the siege—before it's too late for all of mankind.",2017-01-24,2.2985,7.3,1084,2017,1,24,7.365229470016408
356296,Suburra,"A gangster known as ""Samurai"" wants to turn the waterfront of Rome into a new Las Vegas. All the local mob bosses have agreed to work for this common goal. But peace is not to last long.",2015-10-14,1.43,7.297,1279,2015,10,14,7.361230590175331
298115,Dragons: Dawn of the Dragon Racers,A hunt for a lost sheep turns into a competition between Hiccup and friends as they compete to become the first Dragon Racing champion of Berk.,2014-11-01,2.6914,7.297,360,2014,11,1,7.3795545796151005
8337,They Live,A lone drifter stumbles upon a unique pair of sunglasses that reveal aliens are systematically gaining control of the Earth by masquerading as humans and lulling the public into submission.,1988-11-04,5.959,7.297,3195,1988,11,4,7.340910448584728
987,The Front Page,A journalist suffering from burn-out wants to finally say goodbye to his office – but his boss doesn’t like the idea one bit.,1974-11-01,0.9476,7.297,363,1974,11,1,7.379477769083829
10397,Angela's Ashes,"An Irish Catholic family returns to 1930s Limerick after a child's death in America. The unemployed I.R.A. veteran father struggles with poverty, prejudice, and alcoholism as the family endures harsh slum conditions.",1999-12-25,1.1582,7.296,333,1999,12,25,7.380148120069261
1491,The Illusionist,"With his eye on a lovely aristocrat, a gifted illusionist named Eisenheim uses his powers to win her away from her betrothed, a crown prince. But Eisenheim's scheme creates tumult within the monarchy and ignites the suspicion of a dogged inspector.",2006-08-18,3.499,7.296,5042,2006,8,18,7.330010685727755
576845,Last Night in Soho,"A young girl, passionate about fashion design, is mysteriously able to enter the 1960s where she encounters her idol, a dazzling wannabe singer. But 1960s London is not what it seems, and time seems to be falling apart with shady consequences.",2021-10-21,4.5982,7.3,3585,2021,10,21,7.339922280275921
438148,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",2022-06-29,8.8661,7.295,3780,2022,6,29,7.335904292935298
304357,Woman in Gold,"Maria Altmann, an octogenarian Jewish refugee, takes on the Austrian government to recover a world famous painting of her aunt plundered by the Nazis during World War II, she believes rightfully belongs to her family. She did so not just to regain what was rightfully hers, but also to obtain some measure of justice for the death, destruction, and massive art theft perpetrated by the Nazis.",2015-03-20,1.6192,7.295,1405,2015,3,20,7.358674994814955
118412,Berserk: The Golden Age Arc II - The Battle for Doldrey,"The Band of the Hawk participates in the Midland war campaign. On the bloody battlefield, they conquer decisive victories that lead them to Doldrey, an old fortress that will decide the outcome of the war.",2012-06-23,2.5246,7.295,431,2012,6,23,7.3775124567950865
